seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTES	feature	min_dist	min_region	feature2
Chr2	16049983	16049983	1	*	all_cutsites_peak_13484	.	.	Promoter	2	16049918	16051356	1439	1	AT2G38310	65	-1373	Promoter	65	TSS	TSS
Chr2	16051814	16051814	1	*	all_cutsites_peak_13485	.	.	Promoter	2	16051529	16051733	205	2	AT2G08945	-81	-285	Promoter	-81	TSS	TSS
Chr2	16054446	16054446	1	*	all_cutsites_peak_13486	.	.	Distal Intergenic	2	16055289	16058014	2726	1	AT2G38320	-843	-3568	Distal Intergenic	-843	TSS	Intergenic
Chr2	16058222	16058222	1	*	all_cutsites_peak_13487	.	.	Downstream (<=300bp)	2	16055289	16058014	2726	1	AT2G38320	2933	208	Downstream (<=300bp)	208	TES	TES
Chr2	16058880	16058880	1	*	all_cutsites_peak_13488	.	.	Distal Intergenic	2	16061954	16062060	107	1	AT2G38325	-3074	-3180	Distal Intergenic	-3074	TSS	Intergenic
Chr2	16060082	16060082	1	*	all_cutsites_peak_13489	.	.	Distal Intergenic	2	16061954	16062060	107	1	AT2G38325	-1872	-1978	Distal Intergenic	-1872	TSS	Intergenic
Chr2	16061636	16061636	1	*	all_cutsites_peak_13490	.	.	Promoter	2	16061954	16062060	107	1	AT2G38325	-318	-424	Promoter	-318	TSS	TSS
Chr2	16062507	16062507	1	*	all_cutsites_peak_13491	.	.	Distal Intergenic	2	16061954	16062060	107	1	AT2G38325	553	447	Distal Intergenic	447	TES	TES
Chr2	16063711	16063711	1	*	all_cutsites_peak_13492	.	.	Exon (AT2G08955.1/AT2G08955, exon 2 of 2)	2	16063206	16063973	768	1	AT2G08955	505	-262	Exon	-262	TES	TES
Chr2	16064430	16064430	1	*	all_cutsites_peak_13493	.	.	Promoter	2	16064503	16067437	2935	1	AT2G38330	-73	-3007	Promoter	-73	TSS	TSS
Chr2	16069157	16069157	1	*	all_cutsites_peak_13494	.	.	Exon (AT2G38350.1/AT2G38350, exon 2 of 2)	2	16068341	16069308	968	1	AT2G38350	816	-151	Exon	-151	TES	TES
Chr2	16070655	16070655	1	*	all_cutsites_peak_13495	.	.	Promoter	2	16069386	16070664	1279	2	AT2G38360	9	-1269	Promoter	9	TSS	TSS
Chr2	16074867	16074867	1	*	all_cutsites_peak_13496	.	.	Promoter	2	16071979	16074917	2939	2	AT2G38370	50	-2888	Promoter	50	TSS	TSS
Chr2	16078716	16078716	1	*	all_cutsites_peak_13497	.	.	3' UTR	2	16076289	16078781	2493	1	AT2G38380	2427	-65	3' UTR	-65	TES	TES
Chr2	16082339	16082339	1	*	all_cutsites_peak_13498	.	.	Distal Intergenic	2	16083645	16086453	2809	1	AT2G38400	-1306	-4114	Distal Intergenic	-1306	TSS	Intergenic
Chr2	16083632	16083632	1	*	all_cutsites_peak_13499	.	.	Promoter	2	16083645	16086453	2809	1	AT2G38400	-13	-2821	Promoter	-13	TSS	TSS
Chr2	16084168	16084168	1	*	all_cutsites_peak_13500	.	.	Intron (AT2G38400.1/AT2G38400, intron 1 of 6)	2	16083645	16086453	2809	1	AT2G38400	523	-2285	Intron	523	TSS	Gene Body
Chr2	16086513	16086513	1	*	all_cutsites_peak_13501	.	.	Downstream (<=300bp)	2	16083645	16086453	2809	1	AT2G38400	2868	60	Downstream (<=300bp)	60	TES	TES
Chr2	16090926	16090926	1	*	all_cutsites_peak_13502	.	.	Promoter	2	16091030	16092681	1652	1	AT2G38420	-104	-1755	Promoter	-104	TSS	TSS
Chr2	16095301	16095301	1	*	all_cutsites_peak_13503	.	.	Promoter	2	16092742	16095311	2570	2	AT2G38430	10	-2559	Promoter	10	TSS	TSS
Chr2	16101862	16101862	1	*	all_cutsites_peak_13504	.	.	Promoter	2	16101926	16102998	1073	1	AT2G38450	-64	-1136	Promoter	-64	TSS	TSS
Chr2	16102925	16102925	1	*	all_cutsites_peak_13505	.	.	3' UTR	2	16101926	16102998	1073	1	AT2G38450	999	-73	3' UTR	-73	TES	TES
Chr2	16103695	16103695	1	*	all_cutsites_peak_13506	.	.	5' UTR	2	16103164	16106208	3045	1	AT2G38460	531	-2513	5' UTR	531	TSS	Gene Body
Chr2	16107034	16107034	1	*	all_cutsites_peak_13507	.	.	Promoter	2	16106210	16106935	726	2	AT2G38465	-99	-824	Promoter	-99	TSS	TSS
Chr2	16108163	16108163	1	*	all_cutsites_peak_13508	.	.	Promoter	2	16108235	16110766	2532	1	AT2G38470	-72	-2603	Promoter	-72	TSS	TSS
Chr2	16110779	16110779	1	*	all_cutsites_peak_13509	.	.	3' UTR	2	16110741	16111911	1171	2	AT2G38480	1132	-38	3' UTR	-38	TES	TES
Chr2	16111878	16111878	1	*	all_cutsites_peak_13510	.	.	Promoter	2	16110741	16111911	1171	2	AT2G38480	33	-1137	Promoter	33	TSS	TSS
Chr2	16112920	16112920	1	*	all_cutsites_peak_13511	.	.	Distal Intergenic	2	16110741	16111911	1171	2	AT2G38480	-1009	-2179	Distal Intergenic	-1009	TSS	Intergenic
Chr2	16113897	16113897	1	*	all_cutsites_peak_13512	.	.	Distal Intergenic	2	16113909	16115204	1296	2	AT2G38490	1307	12	Distal Intergenic	12	TES	TES
Chr2	16118555	16118555	1	*	all_cutsites_peak_13513	.	.	Exon (AT2G38500.1/AT2G38500, exon 1 of 3)	2	16117395	16119187	1793	2	AT2G38500	632	-1160	Exon	632	TSS	Gene Body
Chr2	16119385	16119385	1	*	all_cutsites_peak_13514	.	.	Promoter	2	16117395	16119187	1793	2	AT2G38500	-198	-1990	Promoter	-198	TSS	TSS
Chr2	16120400	16120400	1	*	all_cutsites_peak_13515	.	.	Distal Intergenic	2	16117395	16119187	1793	2	AT2G38500	-1213	-3005	Distal Intergenic	-1213	TSS	Intergenic
Chr2	16123398	16123398	1	*	all_cutsites_peak_13516	.	.	Distal Intergenic	2	16123985	16125535	1551	1	AT2G38510	-587	-2137	Distal Intergenic	-587	TSS	Intergenic
Chr2	16126678	16126678	1	*	all_cutsites_peak_13517	.	.	Downstream (<=300bp)	2	16125919	16126578	660	1	AT2G38520	759	100	Downstream (<=300bp)	100	TES	TES
Chr2	16127781	16127781	1	*	all_cutsites_peak_13518	.	.	Promoter	2	16128176	16129399	1224	1	AT2G38530	-395	-1618	Promoter	-395	TSS	TSS
Chr2	16129208	16129208	1	*	all_cutsites_peak_13519	.	.	3' UTR	2	16128176	16129399	1224	1	AT2G38530	1032	-191	3' UTR	-191	TES	TES
Chr2	16130231	16130231	1	*	all_cutsites_peak_13520	.	.	Promoter	2	16130290	16131240	951	1	AT2G38540	-59	-1009	Promoter	-59	TSS	TSS
Chr2	16131963	16131963	1	*	all_cutsites_peak_13521	.	.	Promoter	2	16131730	16134429	2700	1	AT2G38550	233	-2466	Promoter	233	TSS	TSS
Chr2	16134528	16134528	1	*	all_cutsites_peak_13522	.	.	Promoter	2	16134543	16136695	2153	1	AT2G38560	-15	-2167	Promoter	-15	TSS	TSS
Chr2	16142718	16142718	1	*	all_cutsites_peak_13523	.	.	Promoter	2	16142897	16144184	1288	1	AT2G38590	-179	-1466	Promoter	-179	TSS	TSS
Chr2	16144872	16144872	1	*	all_cutsites_peak_13524	.	.	Distal Intergenic	2	16145437	16145684	248	1	AT2G08970	-565	-812	Distal Intergenic	-565	TSS	Intergenic
Chr2	16150056	16150056	1	*	all_cutsites_peak_13525	.	.	Promoter	2	16147106	16149934	2829	2	AT2G38610	-122	-2950	Promoter	-122	TSS	TSS
Chr2	16156580	16156580	1	*	all_cutsites_peak_13526	.	.	Promoter	2	16153806	16156608	2803	2	AT2G38630	28	-2774	Promoter	28	TSS	TSS
Chr2	16158760	16158760	1	*	all_cutsites_peak_13527	.	.	Promoter	2	16157521	16158660	1140	2	AT2G38640	-100	-1239	Promoter	-100	TSS	TSS
Chr2	16160151	16160151	1	*	all_cutsites_peak_13528	.	.	Promoter	2	16160108	16160431	324	1	AT2G08975	43	-280	Promoter	43	TSS	TSS
Chr2	16165850	16165850	1	*	all_cutsites_peak_13529	.	.	Promoter	2	16161455	16165876	4422	2	AT2G38650	26	-4395	Promoter	26	TSS	TSS
Chr2	16168769	16168769	1	*	all_cutsites_peak_13530	.	.	Promoter	2	16168712	16171918	3207	1	AT2G38670	57	-3149	Promoter	57	TSS	TSS
Chr2	16173818	16173818	1	*	all_cutsites_peak_13531	.	.	Distal Intergenic	2	16174001	16176172	2172	2	AT2G38680	2354	183	Distal Intergenic	183	TES	TES
Chr2	16176121	16176121	1	*	all_cutsites_peak_13532	.	.	Promoter	2	16174001	16176172	2172	2	AT2G38680	51	-2120	Promoter	51	TSS	TSS
Chr2	16177874	16177874	1	*	all_cutsites_peak_13533	.	.	Promoter	2	16177872	16180415	2544	1	AT2G38695	2	-2541	Promoter	2	TSS	TSS
Chr2	16180424	16180424	1	*	all_cutsites_peak_13534	.	.	Downstream (<=300bp)	2	16177872	16180415	2544	1	AT2G38695	2552	9	Downstream (<=300bp)	9	TES	TES
Chr2	16183971	16183971	1	*	all_cutsites_peak_13535	.	.	Promoter	2	16180503	16184074	3572	2	AT2G38700	103	-3468	Promoter	103	TSS	TSS
Chr2	16187212	16187212	1	*	all_cutsites_peak_13536	.	.	Promoter	2	16184259	16187273	3015	2	AT2G38710	61	-2953	Promoter	61	TSS	TSS
Chr2	16194192	16194192	1	*	all_cutsites_peak_13537	.	.	Promoter	2	16192325	16194172	1848	2	AT2G38730	-20	-1867	Promoter	-20	TSS	TSS
Chr2	16196190	16196190	1	*	all_cutsites_peak_13538	.	.	Promoter	2	16194326	16196183	1858	2	AT2G38740	-7	-1864	Promoter	-7	TSS	TSS
Chr2	16198614	16198614	1	*	all_cutsites_peak_13539	.	.	Promoter	2	16196265	16198832	2568	2	AT2G38750	218	-2349	Promoter	218	TSS	TSS
Chr2	16200193	16200193	1	*	all_cutsites_peak_13540	.	.	Distal Intergenic	2	16200944	16202669	1726	1	AT2G38760	-751	-2476	Distal Intergenic	-751	TSS	Intergenic
Chr2	16200904	16200904	1	*	all_cutsites_peak_13541	.	.	Promoter	2	16200944	16202669	1726	1	AT2G38760	-40	-1765	Promoter	-40	TSS	TSS
Chr2	16202803	16202803	1	*	all_cutsites_peak_13542	.	.	Downstream (<=300bp)	2	16200944	16202669	1726	1	AT2G38760	1859	134	Downstream (<=300bp)	134	TES	TES
Chr2	16210498	16210498	1	*	all_cutsites_peak_13543	.	.	Promoter	2	16202942	16210428	7487	2	AT2G38770	-70	-7556	Promoter	-70	TSS	TSS
Chr2	16215468	16215468	1	*	all_cutsites_peak_13544	.	.	3' UTR	2	16210816	16215521	4706	1	AT2G38780	4652	-53	3' UTR	-53	TES	TES
Chr2	16216802	16216802	1	*	all_cutsites_peak_13545	.	.	Promoter	2	16216752	16219159	2408	1	AT2G38800	50	-2357	Promoter	50	TSS	TSS
Chr2	16220992	16220992	1	*	all_cutsites_peak_13546	.	.	Promoter	2	16219220	16220928	1709	2	AT2G38810	-64	-1772	Promoter	-64	TSS	TSS
Chr2	16221633	16221633	1	*	all_cutsites_peak_13547	.	.	Promoter	2	16221815	16223746	1932	1	AT2G38820	-182	-2113	Promoter	-182	TSS	TSS
Chr2	16223821	16223821	1	*	all_cutsites_peak_13548	.	.	Promoter	2	16223997	16225507	1511	1	AT2G38823	-176	-1686	Promoter	-176	TSS	TSS
Chr2	16225588	16225588	1	*	all_cutsites_peak_13549	.	.	Promoter	2	16225777	16226872	1096	1	AT2G38830	-189	-1284	Promoter	-189	TSS	TSS
Chr2	16227066	16227066	1	*	all_cutsites_peak_13550	.	.	Promoter	2	16227051	16232522	5472	1	AT2G38840	15	-5456	Promoter	15	TSS	TSS
Chr2	16235330	16235330	1	*	all_cutsites_peak_13551	.	.	Promoter	2	16232859	16235367	2509	2	AT2G38860	37	-2471	Promoter	37	TSS	TSS
Chr2	16238010	16238010	1	*	all_cutsites_peak_13552	.	.	Promoter	2	16238401	16240883	2483	1	AT2G38880	-391	-2873	Promoter	-391	TSS	TSS
Chr2	16240664	16240664	1	*	all_cutsites_peak_13553	.	.	3' UTR	2	16238401	16240883	2483	1	AT2G38880	2263	-219	3' UTR	-219	TES	TES
Chr2	16251725	16251725	1	*	all_cutsites_peak_13554	.	.	Distal Intergenic	2	16248146	16251017	2872	2	AT2G38920	-708	-3579	Distal Intergenic	-708	TSS	Intergenic
Chr2	16252555	16252555	1	*	all_cutsites_peak_13555	.	.	Distal Intergenic	2	16248146	16251017	2872	2	AT2G38920	-1538	-4409	Distal Intergenic	-1538	TSS	Intergenic
Chr2	16254021	16254021	1	*	all_cutsites_peak_13556	.	.	Distal Intergenic	2	16248146	16251017	2872	2	AT2G38920	-3004	-5875	Distal Intergenic	-3004	TSS	Intergenic
Chr2	16254988	16254988	1	*	all_cutsites_peak_13557	.	.	Distal Intergenic	2	16257157	16260253	3097	1	AT2G38940	-2169	-5265	Distal Intergenic	-2169	TSS	Intergenic
Chr2	16256472	16256472	1	*	all_cutsites_peak_13558	.	.	Distal Intergenic	2	16257157	16260253	3097	1	AT2G38940	-685	-3781	Distal Intergenic	-685	TSS	Intergenic
Chr2	16257162	16257162	1	*	all_cutsites_peak_13559	.	.	Promoter	2	16257157	16260253	3097	1	AT2G38940	5	-3091	Promoter	5	TSS	TSS
Chr2	16257859	16257859	1	*	all_cutsites_peak_13560	.	.	Intron (AT2G38940.1/AT2G38940, intron 1 of 1)	2	16257157	16260253	3097	1	AT2G38940	702	-2394	Intron	702	TSS	Gene Body
Chr2	16265247	16265247	1	*	all_cutsites_peak_13561	.	.	3' UTR	2	16260803	16265270	4468	1	AT2G38950	4444	-23	3' UTR	-23	TES	TES
Chr2	16269235	16269235	1	*	all_cutsites_peak_13562	.	.	Promoter	2	16269224	16269506	283	1	AT2G08985	11	-271	Promoter	11	TSS	TSS
Chr2	16270414	16270414	1	*	all_cutsites_peak_13563	.	.	Distal Intergenic	2	16269224	16269506	283	1	AT2G08985	1190	908	Distal Intergenic	908	TES	Intergenic
Chr2	16273472	16273472	1	*	all_cutsites_peak_13564	.	.	Promoter	2	16273897	16276872	2976	1	AT2G38970	-425	-3400	Promoter	-425	TSS	TSS
Chr2	16273897	16273897	1	*	all_cutsites_peak_13565	.	.	Promoter	2	16273897	16276872	2976	1	AT2G38970	0	-2975	Promoter	0	TSS	TSS
Chr2	16278574	16278574	1	*	all_cutsites_peak_13566	.	.	Exon (AT2G38980.2/AT2G38980, exon 4 of 9)	2	16277004	16279351	2348	2	AT2G38980	777	-1570	Exon	777	TSS	Gene Body
Chr2	16288044	16288044	1	*	all_cutsites_peak_13567	.	.	Promoter	2	16286212	16288262	2051	2	AT2G39000	218	-1832	Promoter	218	TSS	TSS
Chr2	16289249	16289249	1	*	all_cutsites_peak_13568	.	.	Promoter	2	16289180	16289567	388	1	AT2G08990	69	-318	Promoter	69	TSS	TSS
Chr2	16290093	16290093	1	*	all_cutsites_peak_13569	.	.	Distal Intergenic	2	16289180	16289567	388	1	AT2G08990	913	526	Distal Intergenic	526	TES	Intergenic
Chr2	16293796	16293796	1	*	all_cutsites_peak_13570	.	.	3' UTR	2	16291280	16294101	2822	1	AT2G39010	2516	-305	3' UTR	-305	TES	TES
Chr2	16295234	16295234	1	*	all_cutsites_peak_13571	.	.	Promoter	2	16295140	16296495	1356	1	AT2G39020	94	-1261	Promoter	94	TSS	TSS
Chr2	16302026	16302026	1	*	all_cutsites_peak_13572	.	.	Distal Intergenic	2	16299242	16301245	2004	2	AT2G39040	-781	-2784	Distal Intergenic	-781	TSS	Intergenic
Chr2	16303353	16303353	1	*	all_cutsites_peak_13573	.	.	Promoter	2	16303295	16305633	2339	1	AT2G39050	58	-2280	Promoter	58	TSS	TSS
Chr2	16304976	16304976	1	*	all_cutsites_peak_13574	.	.	Exon (AT2G39050.1/AT2G39050, exon 3 of 4)	2	16303295	16305633	2339	1	AT2G39050	1681	-657	Exon	-657	TES	Gene Body
Chr2	16312572	16312572	1	*	all_cutsites_peak_13575	.	.	Promoter	2	16309798	16312622	2825	2	AT2G39080	50	-2774	Promoter	50	TSS	TSS
Chr2	16317386	16317386	1	*	all_cutsites_peak_13576	.	.	Promoter	2	16312657	16317390	4734	2	AT2G39090	4	-4729	Promoter	4	TSS	TSS
Chr2	16319537	16319537	1	*	all_cutsites_peak_13577	.	.	Promoter	2	16319447	16321685	2239	1	AT2G39110	90	-2148	Promoter	90	TSS	TSS
Chr2	16321695	16321695	1	*	all_cutsites_peak_13578	.	.	Promoter	2	16321721	16322957	1237	1	AT2G39120	-26	-1262	Promoter	-26	TSS	TSS
Chr2	16324799	16324799	1	*	all_cutsites_peak_13579	.	.	Intron (AT2G39130.1/AT2G39130, intron 6 of 11)	2	16322956	16327312	4357	2	AT2G39130	2513	-1843	Intron	-1843	TES	Gene Body
Chr2	16327850	16327850	1	*	all_cutsites_peak_13580	.	.	Distal Intergenic	2	16322956	16327312	4357	2	AT2G39130	-538	-4894	Distal Intergenic	-538	TSS	Intergenic
Chr2	16330182	16330182	1	*	all_cutsites_peak_13581	.	.	Promoter	2	16330129	16333405	3277	1	AT2G39140	53	-3223	Promoter	53	TSS	TSS
Chr2	16334209	16334209	1	*	all_cutsites_peak_13582	.	.	Promoter	2	16333490	16334173	684	2	AT2G39160	-36	-719	Promoter	-36	TSS	TSS
Chr2	16336991	16336991	1	*	all_cutsites_peak_13583	.	.	Distal Intergenic	2	16334546	16336297	1752	2	AT2G39170	-694	-2445	Distal Intergenic	-694	TSS	Intergenic
Chr2	16339312	16339312	1	*	all_cutsites_peak_13584	.	.	Promoter	2	16339187	16339531	345	2	AT2G09010	219	-125	Promoter	-125	TES	TES
Chr2	16341642	16341642	1	*	all_cutsites_peak_13585	.	.	Distal Intergenic	2	16340279	16340363	85	1	AT2G39175	1363	1279	Distal Intergenic	1279	TES	Intergenic
Chr2	16342726	16342726	1	*	all_cutsites_peak_13586	.	.	Distal Intergenic	2	16340279	16340363	85	1	AT2G39175	2447	2363	Distal Intergenic	2363	TES	Intergenic
Chr2	16346775	16346775	1	*	all_cutsites_peak_13587	.	.	Promoter	2	16344151	16346769	2619	2	AT2G39180	-6	-2624	Promoter	-6	TSS	TSS
Chr2	16347260	16347260	1	*	all_cutsites_peak_13588	.	.	Promoter	2	16344151	16346769	2619	2	AT2G39180	-491	-3109	Promoter	-491	TSS	TSS
Chr2	16349169	16349169	1	*	all_cutsites_peak_13589	.	.	Distal Intergenic	2	16349968	16356097	6130	1	AT2G39190	-799	-6928	Distal Intergenic	-799	TSS	Intergenic
Chr2	16349928	16349928	1	*	all_cutsites_peak_13590	.	.	Promoter	2	16349968	16356097	6130	1	AT2G39190	-40	-6169	Promoter	-40	TSS	TSS
Chr2	16360076	16360076	1	*	all_cutsites_peak_13591	.	.	Promoter	2	16356041	16359943	3903	2	AT2G39200	-133	-4035	Promoter	-133	TSS	TSS
Chr2	16361993	16361993	1	*	all_cutsites_peak_13592	.	.	Distal Intergenic	2	16356041	16359943	3903	2	AT2G39200	-2050	-5952	Distal Intergenic	-2050	TSS	Intergenic
Chr2	16365009	16365009	1	*	all_cutsites_peak_13593	.	.	Distal Intergenic	2	16366102	16368570	2469	2	AT2G39210	3561	1093	Distal Intergenic	1093	TES	Intergenic
Chr2	16365979	16365979	1	*	all_cutsites_peak_13594	.	.	Distal Intergenic	2	16366102	16368570	2469	2	AT2G39210	2591	123	Distal Intergenic	123	TES	TES
Chr2	16368361	16368361	1	*	all_cutsites_peak_13595	.	.	Promoter	2	16366102	16368570	2469	2	AT2G39210	209	-2259	Promoter	209	TSS	TSS
Chr2	16371676	16371676	1	*	all_cutsites_peak_13596	.	.	Distal Intergenic	2	16366102	16368570	2469	2	AT2G39210	-3106	-5574	Distal Intergenic	-3106	TSS	Intergenic
Chr2	16373814	16373814	1	*	all_cutsites_peak_13597	.	.	Distal Intergenic	2	16374881	16377168	2288	2	AT2G39220	3354	1067	Distal Intergenic	1067	TES	Intergenic
Chr2	16377033	16377033	1	*	all_cutsites_peak_13598	.	.	Promoter	2	16374881	16377168	2288	2	AT2G39220	135	-2152	Promoter	135	TSS	TSS
Chr2	16377711	16377711	1	*	all_cutsites_peak_13599	.	.	Distal Intergenic	2	16374881	16377168	2288	2	AT2G39220	-543	-2830	Distal Intergenic	-543	TSS	Intergenic
Chr2	16378556	16378556	1	*	all_cutsites_peak_13600	.	.	Distal Intergenic	2	16379256	16379461	206	1	AT2G09015	-700	-905	Distal Intergenic	-700	TSS	Intergenic
Chr2	16379420	16379420	1	*	all_cutsites_peak_13601	.	.	Promoter	2	16379256	16379461	206	1	AT2G09015	164	-41	Promoter	-41	TES	TES
Chr2	16381239	16381239	1	*	all_cutsites_peak_13602	.	.	Promoter	2	16381565	16384730	3166	1	AT2G39230	-326	-3491	Promoter	-326	TSS	TSS
Chr2	16388314	16388314	1	*	all_cutsites_peak_13603	.	.	Promoter	2	16384786	16388502	3717	2	AT2G39240	188	-3528	Promoter	188	TSS	TSS
Chr2	16391756	16391756	1	*	all_cutsites_peak_13604	.	.	Distal Intergenic	2	16388691	16391176	2486	2	AT2G39250	-580	-3065	Distal Intergenic	-580	TSS	Intergenic
Chr2	16399853	16399853	1	*	all_cutsites_peak_13605	.	.	Promoter	2	16391924	16399812	7889	2	AT2G39260	-41	-7929	Promoter	-41	TSS	TSS
Chr2	16407005	16407005	1	*	all_cutsites_peak_13606	.	.	Promoter	2	16401526	16406886	5361	2	AT2G39280	-119	-5479	Promoter	-119	TSS	TSS
Chr2	16413698	16413698	1	*	all_cutsites_peak_13607	.	.	Promoter	2	16409539	16413874	4336	2	AT2G39300	176	-4159	Promoter	176	TSS	TSS
Chr2	16416890	16416890	1	*	all_cutsites_peak_13608	.	.	Promoter	2	16414034	16416845	2812	2	AT2G39310	-45	-2856	Promoter	-45	TSS	TSS
Chr2	16419543	16419543	1	*	all_cutsites_peak_13609	.	.	3' UTR	2	16419483	16422158	2676	2	AT2G39330	2615	-60	3' UTR	-60	TES	TES
Chr2	16422730	16422730	1	*	all_cutsites_peak_13610	.	.	Distal Intergenic	2	16419483	16422158	2676	2	AT2G39330	-572	-3247	Distal Intergenic	-572	TSS	Intergenic
Chr2	16423558	16423558	1	*	all_cutsites_peak_13611	.	.	Promoter	2	16423541	16430108	6568	1	AT2G39340	17	-6550	Promoter	17	TSS	TSS
Chr2	16430721	16430721	1	*	all_cutsites_peak_13612	.	.	Exon (AT2G39350.1/AT2G39350, exon 1 of 1)	2	16430085	16432751	2667	2	AT2G39350	2030	-636	Exon	-636	TES	Gene Body
Chr2	16433415	16433415	1	*	all_cutsites_peak_13613	.	.	Distal Intergenic	2	16430085	16432751	2667	2	AT2G39350	-664	-3330	Distal Intergenic	-664	TSS	Intergenic
Chr2	16434676	16434676	1	*	all_cutsites_peak_13614	.	.	Distal Intergenic	2	16435909	16436561	653	1	AT2G09040	-1233	-1885	Distal Intergenic	-1233	TSS	Intergenic
Chr2	16435441	16435441	1	*	all_cutsites_peak_13615	.	.	Promoter	2	16435909	16436561	653	1	AT2G09040	-468	-1120	Promoter	-468	TSS	TSS
Chr2	16441434	16441434	1	*	all_cutsites_peak_13616	.	.	Distal Intergenic	2	16437338	16440544	3207	2	AT2G39360	-890	-4096	Distal Intergenic	-890	TSS	Intergenic
Chr2	16442427	16442427	1	*	all_cutsites_peak_13617	.	.	Distal Intergenic	2	16437338	16440544	3207	2	AT2G39360	-1883	-5089	Distal Intergenic	-1883	TSS	Intergenic
Chr2	16443394	16443394	1	*	all_cutsites_peak_13618	.	.	Distal Intergenic	2	16443996	16445408	1413	2	AT2G39370	2014	602	Distal Intergenic	602	TES	Intergenic
Chr2	16446018	16446018	1	*	all_cutsites_peak_13619	.	.	Promoter	2	16446514	16449180	2667	1	AT2G39375	-496	-3162	Promoter	-496	TSS	TSS
Chr2	16449946	16449946	1	*	all_cutsites_peak_13620	.	.	Distal Intergenic	2	16447006	16449083	2078	2	AT2G39380	-863	-2940	Distal Intergenic	-863	TSS	Intergenic
Chr2	16450473	16450473	1	*	all_cutsites_peak_13621	.	.	Distal Intergenic	2	16447006	16449083	2078	2	AT2G39380	-1390	-3467	Distal Intergenic	-1390	TSS	Intergenic
Chr2	16451995	16451995	1	*	all_cutsites_peak_13622	.	.	Promoter	2	16450554	16451878	1325	2	AT2G39390	-117	-1441	Promoter	-117	TSS	TSS
Chr2	16455364	16455364	1	*	all_cutsites_peak_13623	.	.	Promoter	2	16455569	16458363	2795	1	AT2G39410	-205	-2999	Promoter	-205	TSS	TSS
Chr2	16459147	16459147	1	*	all_cutsites_peak_13624	.	.	Promoter	2	16458607	16459014	408	2	AT2G39415	-133	-540	Promoter	-133	TSS	TSS
Chr2	16460241	16460241	1	*	all_cutsites_peak_13625	.	.	Promoter	2	16460247	16463220	2974	1	AT2G39420	-6	-2979	Promoter	-6	TSS	TSS
Chr2	16461294	16461294	1	*	all_cutsites_peak_13626	.	.	Intron (AT2G39420.1/AT2G39420, intron 4 of 7)	2	16460247	16463220	2974	1	AT2G39420	1047	-1926	Intron	1047	TSS	Gene Body
Chr2	16467002	16467002	1	*	all_cutsites_peak_13627	.	.	Promoter	2	16464414	16467033	2620	2	AT2G39435	31	-2588	Promoter	31	TSS	TSS
Chr2	16471320	16471320	1	*	all_cutsites_peak_13628	.	.	Promoter	2	16469779	16471274	1496	2	AT2G39445	-46	-1541	Promoter	-46	TSS	TSS
Chr2	16474395	16474395	1	*	all_cutsites_peak_13629	.	.	Promoter	2	16474149	16476141	1993	1	AT2G39460	246	-1746	Promoter	246	TSS	TSS
Chr2	16476210	16476210	1	*	all_cutsites_peak_13630	.	.	Promoter	2	16476198	16477843	1646	1	AT2G39470	12	-1633	Promoter	12	TSS	TSS
Chr2	16485751	16485751	1	*	all_cutsites_peak_13631	.	.	Promoter	2	16485621	16486092	472	1	AT2G09050	130	-341	Promoter	130	TSS	TSS
Chr2	16486713	16486713	1	*	all_cutsites_peak_13632	.	.	Distal Intergenic	2	16485621	16486092	472	1	AT2G09050	1092	621	Distal Intergenic	621	TES	Intergenic
Chr2	16488914	16488914	1	*	all_cutsites_peak_13633	.	.	Promoter	2	16489013	16490108	1096	1	AT2G39500	-99	-1194	Promoter	-99	TSS	TSS
Chr2	16490910	16490910	1	*	all_cutsites_peak_13634	.	.	Distal Intergenic	2	16489714	16490023	310	2	AT2G09055	-887	-1196	Distal Intergenic	-887	TSS	Intergenic
Chr2	16494092	16494092	1	*	all_cutsites_peak_13635	.	.	Distal Intergenic	2	16491143	16493343	2201	2	AT2G39510	-749	-2949	Distal Intergenic	-749	TSS	Intergenic
Chr2	16497088	16497088	1	*	all_cutsites_peak_13636	.	.	Promoter	2	16495819	16497145	1327	2	AT2G39518	57	-1269	Promoter	57	TSS	TSS
Chr2	16501566	16501566	1	*	all_cutsites_peak_13637	.	.	Promoter	2	16501571	16504379	2809	1	AT2G39550	-5	-2813	Promoter	-5	TSS	TSS
Chr2	16504567	16504567	1	*	all_cutsites_peak_13638	.	.	Downstream (<=300bp)	2	16504838	16506150	1313	2	AT2G39560	1583	271	Downstream (<=300bp)	271	TES	TES
Chr2	16506942	16506942	1	*	all_cutsites_peak_13639	.	.	Distal Intergenic	2	16504838	16506150	1313	2	AT2G39560	-792	-2104	Distal Intergenic	-792	TSS	Intergenic
Chr2	16507710	16507710	1	*	all_cutsites_peak_13640	.	.	Promoter	2	16507882	16510264	2383	1	AT2G39570	-172	-2554	Promoter	-172	TSS	TSS
